created_at,id,text,screen_name,followers,friends,rt,fav
Wed Jan 11 22:37:33 +0000 2017,819312319599476736,Creating a #budget is easy. Here\u2019s what to look for in the best #budgeting #software: https://t.co/BHlj1iwCpI https://t.co/8N5uAwk2Zp,Quicken,4163,308,0,0
Tue Jan 10 22:52:07 +0000 2017,818953595273912320,Check this out to discover the #benefits of using an #online #budget planner for your #smallbusiness:\u2026 https://t.co/FVYEpjKK9L,Quicken,4163,308,0,0
Mon Jan 09 19:38:19 +0000 2017,818542435349372928,Read this to #learn more on how to #build a #savings account from the ground up: https://t.co/Z80VA4IGy7 https://t.co/6QIjbeWkWS,Quicken,4163,308,0,0
Fri Jan 06 21:36:26 +0000 2017,817484999578427392,#Buying a #new or #used car? Read here for #tips to buying the #vehicle of your dreams:https://t.co/zAnlCKSzVw https://t.co/gAP0T8hl8B,Quicken,4163,308,0,1
Thu Jan 05 20:36:05 +0000 2017,817107422397403136,"#Retiring soon? Use these #tips to set yourself up for a #comfortable, #financially stable future:\u2026 https://t.co/GOA7toQSQh",Quicken,4163,308,0,0
Thu Jan 05 00:04:53 +0000 2017,816797580893962240,#Follow us this #week for a daily dose of personal finance strategy! #personalfinance #quicken,Quicken,4163,308,2,0
Wed Jan 04 21:41:01 +0000 2017,816761377343696897,#Baby on the way? Read this for #tips on how to create your #baby #budget: https://t.co/1hd5hsGLW2 https://t.co/ObIDViuTqa,Quicken,4163,308,0,1
Wed Jan 04 04:12:00 +0000 2017,816497381394903040,"When you\u2019re #planning to #buy your first home, use these tips to maintain your #finances after closing the deal:\u2026 https://t.co/F5j4D7YQaw",Quicken,4163,308,0,1
Tue Jan 03 16:51:50 +0000 2017,816326214033911808,It's your last day to take advantage of our sale! Head to https://t.co/63kSoO0tJZ to save big on Quicken 2017 #personalfinance,Quicken,4163,308,1,0
Mon Jan 02 21:31:37 +0000 2017,816034234515083264,Wishing everyone love and happiness for 2017! #happynewyear https://t.co/y7SGxlOUae,Quicken,4163,308,0,2
Fri Dec 30 19:13:38 +0000 2016,814912347638632448,Trying to #save? Here are a few ways to trick yourself into the healthy #habit of #saving: https://t.co/wtIckJfBBm,Quicken,4163,308,0,1
Thu Dec 29 18:32:20 +0000 2016,814539567134978048,Understanding how your #personality affects your #spending #habits may help you reign in those impulse #purchases: https://t.co/ejgrMtyQ2o,Quicken,4163,308,0,2
Thu Dec 29 06:41:41 +0000 2016,814360724570943492,Here are some #tips to achieving a better #work - #life balance: https://t.co/yiDYrt8TPF,Quicken,4163,308,0,0
Tue Dec 27 19:28:06 +0000 2016,813828825070989314,Planning to #move in together? Here are #money #tips for #couples looking to make it a smooth transition https://t.co/KYOLcS6gHR,Quicken,4163,308,0,0
Fri Dec 23 22:41:54 +0000 2016,812428043054526465,Wishing everyone a very #Happy #Holiday! https://t.co/5zP0YGgRUz,Quicken,4163,308,0,1
Thu Dec 22 21:28:27 +0000 2016,812047173697171456,Are you #spending the right percentage of your #paycheck each week? Read this to find out: https://t.co/oFgXl9tLrB https://t.co/0eUgXYSOLJ,Quicken,4163,308,1,1
Wed Dec 21 20:58:28 +0000 2016,811677238085025792,"Before looking for a new #home, ask yourself the following questions to make sure you\u2019re truly ready to #own:\u2026 https://t.co/YDCYeJAY09",Quicken,4163,308,0,0
Tue Dec 20 23:51:42 +0000 2016,811358447459414016,Have you just been laid off? Read this for #tipsandtricks to thriving after your #job takes an unexpected turn:\u2026 https://t.co/ziG1KbUjdh,Quicken,4163,308,0,2
Mon Dec 19 19:42:25 +0000 2016,810933322759081984,#traveling this #holidayseason? Here are some #tips to staying #productive between destinations\u2026 https://t.co/m9d0ag4Tka,Quicken,4163,308,0,0
Fri Dec 16 19:59:36 +0000 2016,809850483569328128,"Interested in #mobilepayments? Read this to understand #applepay, #googlewallet and more: https://t.co/OUHnqb9s3n https://t.co/kHH1KrnxkG",Quicken,4163,308,2,4
Thu Dec 15 19:32:49 +0000 2016,809481356405153792,"#telemedicine can replace up to 70% of in-person #doctor visits, at a much lower #cost. Find out more here:\u2026 https://t.co/jknKXvztEf",Quicken,4163,308,0,0
Wed Dec 14 21:19:44 +0000 2016,809145875947626496,Check this out for tips &amp; tricks to #managing your #finances on the go! https://t.co/Mv0M0YFZVT https://t.co/WX7cGCVzvS,Quicken,4163,308,0,2
Tue Dec 13 22:12:05 +0000 2016,808796659815620608,"Check out this @Kiplinger roundup of budgeting tools to get your finances in order, which includes Quicken! https://t.co/9aq46XQsUk",Quicken,4163,308,0,0
Tue Dec 13 19:40:44 +0000 2016,808758574289555456,Here is a list of 5 #apps to use to keep track of your #money: https://t.co/PTtXB1iYTY https://t.co/1ScRg7lv8b,Quicken,4163,308,0,0
Mon Dec 12 20:04:44 +0000 2016,808402224728535040,Using a weekly #budget is a great way to reach your #longtermgoals - Read more here: https://t.co/2Krak3nyf6,Quicken,4163,308,0,0
Fri Dec 09 21:01:02 +0000 2016,807329229066993664,Interested in #buying a #house but have little to no #credit? Read this for tips on how to make ends meet: https://t.co/Ku1U8g0QNz,Quicken,4163,308,0,1
Thu Dec 08 22:00:03 +0000 2016,806981693814886401,Do you pass the #money #management test? You may be surprised - take the quiz here: https://t.co/zu9uOp400i,Quicken,4163,308,1,0
Wed Dec 07 21:38:02 +0000 2016,806613764665577472,Do your #income / #budget suffice for the dream home you've been eyeing? Here's #helpful #tips to find out:\u2026 https://t.co/RHw9B3SLcZ,Quicken,4163,308,0,0
Mon Nov 28 23:48:56 +0000 2016,803385214781095936,Today's the day! Our CEO Eric Dunn will share his Quicken wisdom this evening at @GGCSORG. Don't miss it! https://t.co/vRwHI6bird,Quicken,4163,308,0,3
Thu Nov 24 22:16:45 +0000 2016,801912467265683456,"Be on the look out for big 40% off sales for several Quicken products from today until Tuesday, 11/29! #BlackFriday #CyberMonday",Quicken,4163,308,0,0
Wed Nov 23 22:24:02 +0000 2016,801551911572762624,"Happy Thanksgiving, all! We hope everyone has an amazing holiday with their loved ones #thankful https://t.co/1yX2VXxeNR",Quicken,4163,308,0,0
Wed Nov 23 18:06:04 +0000 2016,801486993779609600,Our CEO Eric Dunn heads to @GGCSORG to talk all things Quicken. Learn more about the event at: https://t.co/vRwHI6bird.,Quicken,4163,308,0,0
Tue Nov 22 20:46:52 +0000 2016,801165070193475584,Ready to #buy a #home? Use this #budgeting #checklist to help you prepare: https://t.co/xXz7uvuqkq,Quicken,4163,308,0,0
Tue Nov 22 17:00:13 +0000 2016,801108030993494017,Exciting News! Our Digital Marketing guru @sdmktgguy will be speaking @ the @MediaPost Search Insider Summit: https://t.co/Aq6T1XEdNL.,Quicken,4163,308,0,2
Mon Nov 21 20:26:55 +0000 2016,800797663629217792,Read this to start comparing the #pros and #cons of #buying vs. #renting your first #home: https://t.co/r4g1TzmuYC https://t.co/nRo8b9LGxE,Quicken,4163,308,0,1
Fri Nov 18 22:51:50 +0000 2016,799746968834584576,"Check out this piece by @AmerBanker on #Quicken2017, and get a sneak peek into CEO @ericcwdunn's future plans: https://t.co/GXH1fMdqkY",Quicken,4163,308,0,2
Fri Nov 18 19:50:21 +0000 2016,799701294923419648,#Confused how much you should be #tipping when out for meals? Read this to conquer the right #tipping #etiquette:\u2026 https://t.co/1tnJovns0u,Quicken,4163,308,0,2
Thu Nov 17 20:15:06 +0000 2016,799345135876046848,"If you're deciding whether to #lease or #buy your new car, consider your options with these #financial factors:\u2026 https://t.co/ftIzqO1plH",Quicken,4163,308,0,0
Thu Nov 17 01:02:04 +0000 2016,799054966115602432,Interested in Quicken 2017? Read @PCMag's review to learn more!: https://t.co/2CRFZSq4YO,Quicken,4163,308,1,1
Wed Nov 16 19:47:50 +0000 2016,798975887395782657,Cutting waste from your #budget causes minimal pain and can help you #save for something special. Find out how here\u2026 https://t.co/GSFtHHBeF6,Quicken,4163,308,0,0
Tue Nov 15 20:27:15 +0000 2016,798623417792503808,"People say you should have 6 months' living #expenses saved in case of an #emergency, but how much is too much?\u2026 https://t.co/UuVymPYrZI",Quicken,4163,308,0,0
Mon Nov 14 22:28:05 +0000 2016,798291438207311872,Having difficulty getting out of #personal #debt? Personal #finance #software can help: https://t.co/dgEiFDfglB https://t.co/zqtWXHgZPw,Quicken,4163,308,0,0
Thu Nov 10 23:57:11 +0000 2016,796864310542614528,Thinking about cancelling your #creditcard? Read this to find out whether or not that's the right decision for you:\u2026 https://t.co/uXxu8CFtmm,Quicken,4163,308,0,0
Wed Nov 09 18:39:25 +0000 2016,796421955259727872,Having trouble determining your #monthly #budget? Take this QUIZ to find help! https://t.co/aKrutEdDbz https://t.co/tUfdAo9X4U,Quicken,4163,308,0,1
Tue Nov 08 21:09:12 +0000 2016,796097262287876096,"The #average #American spends $1,200 a year on fast food. Here's how once-weekly meal prep #saves you big #bucks\u2026 https://t.co/YfGRPt2Gwh",Quicken,4163,308,0,0
Mon Nov 07 22:43:37 +0000 2016,795758632377860102,Looking into #buying your #dreamhome? Check out this #roadmap to find what you're looking for on your budget:\u2026 https://t.co/4Ewlj8dbTh,Quicken,4163,308,0,1
Thu Nov 03 19:10:29 +0000 2016,794255447888904192,Interested in opening a joint #account with your #spouse? Check out these pros / cons to make your decision easier:\u2026 https://t.co/oxkT8VmX5O,Quicken,4163,308,0,1
Wed Nov 02 17:50:06 +0000 2016,793872830626566144,In search of a #career jump? Here\u2019s how to #depart gracefully from your current #job: https://t.co/LuRSnopSrs https://t.co/OWPj2XlNxY,Quicken,4163,308,0,1
Mon Oct 31 22:22:30 +0000 2016,793216604825788416,Need help getting started with Quicken 2017? Watch our short video and learn how easy it is to begin. https://t.co/TVHdGSx4mg,Quicken,4163,308,0,1
Fri Oct 28 22:29:50 +0000 2016,792131285296697344,Don't you hate #ATM #fees? Here are some tips to avoid wasting money when you access your own #cash: https://t.co/S6eBeEt5Lj,Quicken,4163,308,0,0
Thu Oct 27 20:55:23 +0000 2016,791745131414040576,Are you guilty of impulse #spending? Here are some tactics to curb those impulses and grow your #bank account: https://t.co/XvUTRJwxad,Quicken,4163,308,1,0
Wed Oct 26 17:24:27 +0000 2016,791329657974951937,Considering graduate school but worried about #finances? Here are tips to help you decide if it's the best path: https://t.co/Y5YTYiZfZo,Quicken,4163,308,0,0
Tue Oct 25 21:22:02 +0000 2016,791027059338285056,Are you outspending your #income &amp; seeing your #credit card #debt piling up? Here are tips to spend wisely: https://t.co/ZoEg17PAdX,Quicken,4163,308,0,1
Thu Oct 20 18:28:57 +0000 2016,789171562825986048,Need help setting up a budget that fits your lifestyle? Check out these easy tips: https://t.co/HWwitZaur7,Quicken,4163,308,0,0
Wed Oct 19 16:56:08 +0000 2016,788785819322494976,"Believe it or not, many people can handle being their own accountant. Here's some tips to get the job done yourself: https://t.co/bN5osjjmMu",Quicken,4163,308,1,1
Tue Oct 18 19:09:44 +0000 2016,788457049176748032,Confused on the difference between pensions &amp; annuities? Read this to help you decide what's best for you: https://t.co/A44WXBHIpb,Quicken,4163,308,0,0
Fri Oct 14 22:47:33 +0000 2016,787062316810461185,Debating which type of financial software is right for you? Check out these helpful tips: https://t.co/dFWUJkOZHr,Quicken,4163,308,0,0
Thu Oct 13 20:31:08 +0000 2016,786665596129771520,"Quicken 2017 features a new mobile app, modernized interface, enhanced reporting &amp; more; details here!: https://t.co/CJHjqpoCp5 #Quicken2017",Quicken,4163,308,1,1
Thu Oct 13 17:56:17 +0000 2016,786626627656482816,"RT @9to5mac: Quicken introduces more powerful iOS app, brings Bill Pay &amp; more to Mac client https://t.co/ub9TMwIeM6 https://t.co/3PgICPxr3J",Quicken,4163,308,14,0
Thu Oct 13 17:11:15 +0000 2016,786615294689091584,"RT @AppleWorldToday: Quicken 2017 available for macOS, iOS, Windows, Android OS https://t.co/MFGDyaaqrR",Quicken,4163,308,1,0
Thu Oct 13 14:24:51 +0000 2016,786573418254569472,We\u2019re proud to announce Quicken\u2019s 2017 product line is now available; Details on the new feature here!: https://t.co/CJHjqpGdgD #Quicken2017,Quicken,4163,308,1,7
Wed Oct 12 16:48:55 +0000 2016,786247285185228800,Looking for a #budgeting #app? Read how the #Quicken Mobile Companion app makes money saving efficient: https://t.co/xxUAad3hma,Quicken,4163,308,0,1
Thu Oct 06 22:53:43 +0000 2016,784164765320949760,Interested in maintaining a #healthy #lifestyle without breaking the #bank? Let us help - read more here: https://t.co/2Vqv09eBPo,Quicken,4163,308,0,1
Tue Oct 04 22:55:59 +0000 2016,783440558316482560,"Are you taking advantage of a myRA? If not, check out these tips: https://t.co/seQGuyiTK9",Quicken,4163,308,0,0
Fri Sep 30 19:42:11 +0000 2016,781942236422430720,Worried you'll become a victim of #identity #theft? Help protect yourself by following these tips: https://t.co/YrPkdpiFGC.,Quicken,4163,308,1,0
Tue Sep 27 19:03:42 +0000 2016,780845389444321280,Unsure how to effectively manage your #elderly parents' #assets? Follow these steps to move forward: https://t.co/eeIypRlkuu.,Quicken,4163,308,0,2
Fri Sep 23 23:07:55 +0000 2016,779457293377114112,"RT @ForbesPersFin: Predictions for 2017 tax rates, brackets &amp; deduction amounts are here! It's mostly good news https://t.co/WNRXcC9E2o htt\u2026",Quicken,4163,308,27,0
Fri Sep 23 21:39:29 +0000 2016,779435039234732032,Monthly subscriptions can quickly add up. Read this to help you save money without giving up your favorites: https://t.co/m8HDDaVQVh,Quicken,4163,308,0,0
Tue Sep 20 16:59:23 +0000 2016,778277385753899008,Want to lower your pricey bills? Read this to get tips on how negotiate your expenses: https://t.co/Z9La0cUcSB,Quicken,4163,308,0,0
Thu Sep 15 19:28:25 +0000 2016,776502953070833664,Unsure if you should #save your #money at a #bank or a #creditunion Background on differentiators here: https://t.co/J5ads3ovfv,Quicken,4163,308,0,0
Tue Sep 13 21:18:42 +0000 2016,775805930566889472,Looking into #cable providers? Here are easy steps to #negotiating a #lower #bill: https://t.co/Dna06W3iLG,Quicken,4163,308,0,0
Fri Sep 09 22:20:14 +0000 2016,774371866873999360,RT @moneyqanda: The Top 7 Easy Fixes to Reduce Your Monthly Expenses https://t.co/kAIwrlc65U https://t.co/NMdoZZyDM0,Quicken,4163,308,2,0
Fri Sep 09 22:20:03 +0000 2016,774371817549029377,RT @USNewsMoney: 7 tips for taking the proper steps to ensure the house you buy is everything you want: https://t.co/qKCYRJXHjy https://t.c\u2026,Quicken,4163,308,1,0
Thu Sep 08 21:10:31 +0000 2016,773991931223289856,Are you #expecting a #baby? Check out these #family #financing facts to get prepared: https://t.co/cldObhqdOJ,Quicken,4163,308,0,0
Wed Sep 07 00:18:48 +0000 2016,773314540280832000,RT @mattkrantz: These tiny companies are making big money: https://t.co/PhDPxmaHpA  (Photo: AFP) https://t.co/FDGfF0bfaO,Quicken,4163,308,2,0
Tue Sep 06 22:17:10 +0000 2016,773283930921328641,RT @pymnts: The digital environment has introduced new risks and competitors. But security can be a business enabler. https://t.co/x0AUkbNq\u2026,Quicken,4163,308,1,0
Tue Sep 06 22:16:43 +0000 2016,773283815573757952,RT @lizweston: What to Look for in a Credit Card for Bad Credit - NerdWallet https://t.co/HmWWEiqspC,Quicken,4163,308,2,0
Tue Sep 06 22:16:27 +0000 2016,773283751220568064,RT @moneyqanda: The Pros and Cons of Using Robo Advisors to Invest https://t.co/aHFnJnb5gQ https://t.co/lMe1mH6WqD,Quicken,4163,308,1,0
Tue Sep 06 18:40:11 +0000 2016,773229326351212544,Unsure of what #benefits you should be getting from your #employer? We\u2019ve got you covered w/ these tips: https://t.co/pd1AaHQOKI,Quicken,4163,308,0,0
Fri Sep 02 15:41:00 +0000 2016,771734678600425472,Thinking about #moving? Check out this #guide to decide whether #renting or #buying your next home is right for you! https://t.co/N93TQBsrIq,Quicken,4163,308,0,1
Wed Aug 31 18:43:55 +0000 2016,771055936387502080,Curious which US states have the best #creditscore? We have your answer here! https://t.co/xyv9JYZRQe,Quicken,4163,308,0,0
Fri Aug 26 18:35:27 +0000 2016,769241868546650112,Tying the knot soon? Check out our #financial cheat sheet for #newlyweds here https://t.co/I1HQMSa92l.,Quicken,4163,308,0,0
Wed Aug 24 18:38:48 +0000 2016,768517934620643328,Stressed about #studentloans? Let us help you find your perfect #college #savings plan https://t.co/NbzIfQdGKF.,Quicken,4163,308,0,0
Tue Aug 23 17:49:12 +0000 2016,768143063835250688,"Check out this contributed piece by our CEO, Eric Dunn, discussing screen scraping in @AmerBanker! https://t.co/gICCoEPJma",Quicken,4163,308,0,0
Thu Aug 18 21:43:04 +0000 2016,766389980084047872,Here\u2019s an overview of every #cost that goes into buying a new #home in America https://t.co/QWEjAhe6lk,Quicken,4163,308,0,0
Wed Aug 17 19:45:47 +0000 2016,765998075487752192,"We all need #cheatdays and that includes financial ones, too! Here\u2019s how to build those days into your budget: https://t.co/Kd0KZokfIn",Quicken,4163,308,1,0
Tue Aug 16 19:23:08 +0000 2016,765629987273662464,New #parent? We\u2019ve got the #tips you need to start #financial planning for your new #family https://t.co/uZzhOEYzH9,Quicken,4163,308,0,2
Thu Aug 11 23:28:38 +0000 2016,763879829250842624,See the most common categories for writing off expenses for your #smallbusiness or #freelance work here: https://t.co/kLfUa7V4Cq,Quicken,4163,308,0,3
Thu Aug 11 00:21:10 +0000 2016,763530664662568960,RT @wisebread: Have you ever been a victim of credit card fraud? https://t.co/iBNw9yj7x9,Quicken,4163,308,1,0
Wed Aug 10 21:53:19 +0000 2016,763493457138552832,Is an #online #university right for you? Weigh your #pros &amp; #cons here: https://t.co/DuMy0okI58,Quicken,4163,308,0,1
Tue Aug 09 22:45:41 +0000 2016,763144247163793409,Check out the 4 ways to maximize your #socialsecurity benefits https://t.co/2uVQ4IZDrE,Quicken,4163,308,0,1
Fri Aug 05 17:17:20 +0000 2016,761612062875189250,#Investing 101: What is #asset #allocation? https://t.co/H5sgolz3eG,Quicken,4163,308,0,0
Thu Aug 04 18:20:06 +0000 2016,761265472717197313,"From 401Ks to Roth IRAs, check out this helpful #infographic on the different types of #retirement plans https://t.co/Elp8PFK26K",Quicken,4163,308,0,0
Wed Aug 03 16:58:52 +0000 2016,760882638441689089,RT @USATODAYmoney: The perfect retirement strategy for people in Their 30s (via @themotleyfool) https://t.co/VcUgoZrqjX,Quicken,4163,308,5,0
Wed Aug 03 16:49:00 +0000 2016,760880158064517121,Hosting any fun #summer parties? See our #tips for #saving when you\u2019re at the #grocery store. https://t.co/YN2Bk0V89I,Quicken,4163,308,0,1
Mon Aug 01 18:56:08 +0000 2016,760187374814932992,RT @Entrepreneur: 3 Realities That Make Personal Finance Different for Entrepreneurs https://t.co/Jt8EPH9ZVv,Quicken,4163,308,77,0
Thu Jul 28 23:07:06 +0000 2016,758800980662104068,Being your own #boss comes with a list of pros and cons. See them all here to find out what works best for you https://t.co/5RaW1hgb9n,Quicken,4163,308,1,0
Wed Jul 27 21:38:20 +0000 2016,758416254872924160,"Hoping to make the switch to full-time stay-at-home #parent? See our ideas for making #money, w/o leaving the house! https://t.co/uXtcJ3NFom",Quicken,4163,308,0,2
Tue Jul 26 23:31:12 +0000 2016,758082269479247872,Lack of time shouldn\u2019t prevent you from expanding your #investmentportfolio! See our #tips for efficient #investing: https://t.co/i6ibebQVlF,Quicken,4163,308,0,0
Tue Jul 26 00:13:00 +0000 2016,757730402647683073,Check out @mansaldo's roundup of the best #budgeting #apps on @PCWorld! https://t.co/v4Zj2gedBI,Quicken,4163,308,0,1
Thu Jul 21 23:00:39 +0000 2016,756262642637864960,It\u2019s never too soon to start thinking about #retirement! These #tips will help u plan it out for every stage of life https://t.co/oGirAYHhLj,Quicken,4163,308,0,0
Wed Jul 20 18:52:06 +0000 2016,755837705288769536,Ever wondered what happens if u win the #lotto? We\u2019ve got everything u need to know if you\u2019ve got the golden ticket https://t.co/TdG1dAefYv,Quicken,4163,308,0,0
Tue Jul 12 16:09:39 +0000 2016,752897721699229696,It\u2019s time to think outside the box when you\u2019re searching for a new #career! See 5 new ways to rethink your search: https://t.co/ERuGUJyBSA,Quicken,4163,308,2,1
Thu Jul 07 17:36:38 +0000 2016,751107670770278400,Find out here what the pros and cons are of paying off your #mortgage early - https://t.co/RBvjHqCf3E,Quicken,4163,308,0,0
Tue Jul 05 16:01:56 +0000 2016,750359065184702464,There are so many #apps to transfer your #money! From Venmo to PayPal - Find out what\u2019s best for you here: https://t.co/hAErLZM3tU,Quicken,4163,308,0,0
Thu Jun 30 23:45:25 +0000 2016,748663763255984128,Check out this list of important things to consider before #investing in the #stockmarket - https://t.co/SsquG0M3Gx,Quicken,4163,308,1,3
Mon Jun 27 23:29:35 +0000 2016,747572615905050624,"Tune into @BizRadio111 at 5pm PST to hear our CEO, Eric Dunn, speak about the future of #TheNewQuicken!",Quicken,4163,308,2,2
Mon Jun 27 18:06:20 +0000 2016,747491269253861376,Find out how to protect yourself and your accounts from those hidden #banking #fees here: https://t.co/dTpiQUcfF4,Quicken,4163,308,0,0
Fri Jun 24 22:03:02 +0000 2016,746463672180965376,Check out our 8 tips for how to talk to your #parents about their #retirement plans https://t.co/5gnlCK1usc,Quicken,4163,308,0,1
Tue Jun 21 23:38:43 +0000 2016,745400587865325571,Exercise your brain! Check out the top 8 sites to #learn something new online that\u2019s well within your #budget: https://t.co/xNFiYL6qz4,Quicken,4163,308,1,0
Fri Jun 17 21:49:49 +0000 2016,743923628295630848,Help your #kids develop good #saving and #money habits by following these 4 tips: https://t.co/Jmx90HBER6,Quicken,4163,308,0,0
Wed Jun 15 20:21:34 +0000 2016,743176645356359680,What errors should you be watching out for on your annual #creditreport? Find out here https://t.co/ZPL0oVRycN,Quicken,4163,308,0,0
Fri Jun 10 18:45:12 +0000 2016,741340454990548992,"#Seasonal #SavingsAccounts aren\u2019t just for #saving #funds around the #holidays, weigh all your options here: https://t.co/uTi6QVjI47",Quicken,4163,308,2,0
Tue Jun 07 21:04:59 +0000 2016,740288469004492800,It\u2019s time to take your #career to the next level. Use these 4 tips to turn your #internship into a #job offer. https://t.co/9IDLaMVajj,Quicken,4163,308,2,1
Thu Jun 02 21:44:56 +0000 2016,738486581623803904,How are you spending your #summer #vacation and where are you traveling to? Let us know with the hashtag #QuickenSummer,Quicken,4163,308,0,0
Wed Jun 01 22:43:24 +0000 2016,738138908584595456,Did your city make the list? Find out which seven cities have the best #realestate markets! https://t.co/HLqEmH11JK #homeowners #finance,Quicken,4163,308,0,1
Fri May 27 17:08:49 +0000 2016,736242767886725120,Planning a #summer getaway for the #family? It\u2019s no easy feat. These 4 tips will help you save for your #vacation! https://t.co/a6SM6DqZF5,Quicken,4163,308,1,1
Tue May 24 23:15:30 +0000 2016,735247882178072576,Check out the top four #personalfinance and #budgeting tips debunked: https://t.co/o55ujdlj7w,Quicken,4163,308,0,1
Fri May 20 22:24:19 +0000 2016,733785453648859137,Teach your child the value of #money &amp; the importance of #saving by studying the pros &amp; cons of giving an #allowance https://t.co/wPWvuW2CzJ,Quicken,4163,308,2,2
Wed May 18 20:45:36 +0000 2016,733035834350309376,Are you working from home? Upgrade your #homeoffice without breaking the bank! https://t.co/mcQhWPEpsf #wfh,Quicken,4163,308,0,1
Thu May 12 23:03:33 +0000 2016,730896223574450176,Is a reverse mortgage a good idea for a retirement income? Find out here: https://t.co/XPqGpMUAyB #mortgage #retirement #income #finances,Quicken,4163,308,0,2
Wed May 11 17:41:05 +0000 2016,730452685275566080,Have a #teen in the family? Get them on the right #personalfinance track with these 8 tips: https://t.co/BhmskGJRsp #teens #finance #saving,Quicken,4163,308,1,1
Fri May 06 17:23:57 +0000 2016,728636432999321601,When should your child start using a credit card? Get all the tips here: https://t.co/CkELuakw16 #credit #finance #savings #creditcards,Quicken,4163,308,0,1
Wed May 04 17:26:16 +0000 2016,727912238095327232,What are the best financial lessons you've learned from your Mom? Hashtag #QMomsAndMoney and let us know!,Quicken,4163,308,1,1
Fri Apr 29 17:49:59 +0000 2016,726106268063014913,What is credit card churning? We\u2019ve got the 411 and everything you need to know here: https://t.co/vcXBwJnFkc #credit #finances,Quicken,4163,308,0,1
Wed Apr 27 17:25:42 +0000 2016,725375383210618881,Celebrate #FinancialLiteracyMonth by taking control of your #finances with these 4 simple steps: https://t.co/RROmQTP6KP #budget #save,Quicken,4163,308,2,1
Fri Apr 22 16:29:44 +0000 2016,723549358914854912,Happy #EarthDay! Preserve our planet by going #paperless with your #finances with #TheNewQuicken #budgeting #finance #savings,Quicken,4163,308,0,2
Thu Apr 21 17:48:41 +0000 2016,723206839618293760,"We love our furry &amp; feathery friends, but is #Pet #Insurance worth it? Find out if it fits into your #budget here: https://t.co/SmgFVuEG51",Quicken,4163,308,0,2
Tue Apr 19 16:09:13 +0000 2016,722457032385699840,Wondering how to create a #studentbudget and stick to it? Check out these helpful tips https://t.co/9pjQEuAHag #finances #college #budgeting,Quicken,4163,308,1,2
Fri Apr 15 16:06:00 +0000 2016,721006672248840192,Easily track your taxable donations with these quick tips - just in time for #taxday on April 18! #TheNewQuicken https://t.co/t859QusYxN,Quicken,4163,308,5,1
