created_at,id,text,screen_name,followers,friends,rt,fav 
Tue Oct 18 18:07:39 +0000 2016,788441428858769408,.@LaurenYoung A2 We\u2019ve noticed most people tend to not budget enough for entertainment! #ReutersWomen,mint,242609,7830,1,1
Tue Oct 18 18:05:46 +0000 2016,788440954545942528,RT @haimerlad: The #ReutersWomen chat starts now! https://t.co/rhDnd2wySz,mint,242609,7830,1,0
Tue Oct 18 18:04:29 +0000 2016,788440630053642242,".@LaurenYoung A1 1/2 everyone is dif, but some studies show women hold on to investments longer, which could mean &gt;returns. #ReutersWomen",mint,242609,7830,1,3
Tue Oct 18 16:15:18 +0000 2016,788413152018911236,Your finances this election year: The argument against \u201cmoving to Canada.\u201d https://t.co/Mq2gCjFINi @FARNOOSH\u2026 https://t.co/7DpDzS1wqs,mint,242609,7830,2,2
Tue Oct 18 14:16:08 +0000 2016,788383164393660416,"RT @ReutersMoney: Got big, bad $ qs? @mint, @wisebread &amp; more experts can answer 'em. Join #ReutersWomen TODAY at 2 pm ET/11 am PT https://\u2026",mint,242609,7830,1,0
Mon Oct 17 23:42:26 +0000 2016,788163291935678464,RT @alko1: Watching Mint App: Keep Track of All of your Personal Expenses https://t.co/04ZMFbyFbd via @cheddar,mint,242609,7830,1,0
Mon Oct 17 22:15:11 +0000 2016,788141332569001984,1st rule of #HomeBuying: Knowing what you can comfortably afford. @FARNOOSH\u2019s 4 other rules: https://t.co/RUyPhhzMIC https://t.co/Uy4jTrPP1K,mint,242609,7830,0,0
Mon Oct 17 16:28:35 +0000 2016,788054107802054656,"RT @vamsy_raju: If you have multiple credit cards, checkings, savings, investments etc use Mint. THE BEST financial management tool out the\u2026",mint,242609,7830,3,0
Sun Oct 16 23:00:17 +0000 2016,787790294020349952,Financial #FootballSunday: A strong budget defense keeps expenses out of the red zone. https://t.co/5pHHvicNIa,mint,242609,7830,2,4
Sun Oct 16 16:15:02 +0000 2016,787688309745037313,"That moment when you graduate college &amp; realize, you have to adult \U0001f631!! @AshCrouch1's 5 things to know: https://t.co/1vOkEqvhvq",mint,242609,7830,2,8
Sat Oct 15 22:15:04 +0000 2016,787416530103304192,"If those mega comfy slippers are in budget, go for it! Can't tuck your feet under the dog all winter! https://t.co/4PRmb8oD3p",mint,242609,7830,0,5
Sat Oct 15 17:00:02 +0000 2016,787337248819679233,Do your finances even lift? Check out @NerdWallet's 7 exercises to get your #CreditScore swole https://t.co/DYDw6RZjGl,mint,242609,7830,0,1
Fri Oct 14 22:45:02 +0000 2016,787061680920416256,"Show of hands, who\u2019s budget bar in Mint has gone red? Stay calm; @jilleduffy has some great advice on what to do: https://t.co/dMawPPsRwG",mint,242609,7830,1,4
Fri Oct 14 16:15:03 +0000 2016,786963539231506432,#MintstantJoy is: Getting the perfect drone to see if the gutter situation calls for a wobbly ladder climb. https://t.co/dY31vNyE3t,mint,242609,7830,1,1
Thu Oct 13 23:37:58 +0000 2016,786712613392527360,RT @cheddar: Save money with @mint\u2019s #financial management services #money #fintech https://t.co/6ZI3WGLiTG,mint,242609,7830,3,0
Thu Oct 13 20:45:02 +0000 2016,786669096175829000,"DYK: Wednesday is the least expensive day to grocery shop? More weird, but great ways to #SaveMoney: https://t.co/eYQtVNrJda @Elizabeth_CBHL",mint,242609,7830,4,7
Thu Oct 13 13:31:08 +0000 2016,786559900780404736,"LIVE: Our GM, @alko1 is @NYSE with @cheddar! Watch it live now: https://t.co/ywZCsG6RYX",mint,242609,7830,1,2
Wed Oct 12 23:15:07 +0000 2016,786344478319583233,"What blows more than a flat tire? Not having enough to fix it. Even if it\u2019s just $10 a mo, start an #EmergencyFund. https://t.co/r76WfsGobo",mint,242609,7830,10,15
Wed Oct 12 00:31:03 +0000 2016,786001198855839744,Financial life is like a board game: Start small. Build up. Overcome setbacks. Tell us where you want to land! https://t.co/xzGLrGGn4p,mint,242609,7830,12,27
Tue Oct 11 20:30:08 +0000 2016,785940569725935616,Wanna squeeze in one last trip before the snow falls? Check out our list of budget-friendly places: https://t.co/WIejt8fRJc #TravelTuesday,mint,242609,7830,6,11
Tue Oct 11 16:00:20 +0000 2016,785872670533439488,"E/ month, @FARNOOSH will audit a Mint user\u2019s finances &amp; offer strategies #FinancialFreedom! Check out Rebecca's:\u2026 https://t.co/UubRyMLMAy",mint,242609,7830,0,2
Mon Oct 10 23:45:04 +0000 2016,785627237819174913,#CreditScore is batting a 300? Take a swing at these 3 easy ways to boost your credit: https://t.co/2TeTyVML9Z https://t.co/OTXlvwLL7p,mint,242609,7830,0,4
Mon Oct 10 19:45:02 +0000 2016,785566831050317825,"For everyone who wished tasks could just take care of themselves, this article goes out to you: https://t.co/a7g8EfjmpQ",mint,242609,7830,1,12
Mon Oct 10 19:30:18 +0000 2016,785563122471796736,RT @CarleyKnobloch: Show me the #money! With @mint you can easily manage your #money. https://t.co/K4j4R71Fm8,mint,242609,7830,5,0
Mon Oct 10 15:45:18 +0000 2016,785506500307398658,How do you create your own #MondayMotivation? \U0001f914 We've got an idea! #MoneyMonday https://t.co/e1hucNz1U3,mint,242609,7830,0,2
Sun Oct 09 16:43:13 +0000 2016,785158688386396160,RT @katieeestanley: so i downloaded this app called Mint and i LOVE IT.,mint,242609,7830,2,0
Sun Oct 09 16:00:07 +0000 2016,785147842700509184,Should you boost your #CreditScore before buying a house? @FARNOOSH answers \U0001f525 money ?s on the @TODAYshow https://t.co/5Rf73OkKy1 #SoMoney,mint,242609,7830,1,2
Sat Oct 08 19:45:03 +0000 2016,784842060897529856,"#WhatTheFinance: Credit score &amp; credit report are related, but not the same. More on credit: https://t.co/joHk72Ap4z https://t.co/XOg8pf2xel",mint,242609,7830,7,11
Sat Oct 08 16:15:02 +0000 2016,784789209349361664,Can\u2019t start an emergency fund? Start a change jar! Why starting small can lead to big financial changes: https://t.co/PG36yanc9y @lifehacker,mint,242609,7830,9,11
Fri Oct 07 19:15:32 +0000 2016,784472244617568257,"When making a purchase of $100 or more, which method of payment do you use?",mint,242609,7830,1,2
Fri Oct 07 16:00:16 +0000 2016,784423102251880449,"Make a 'ta da' list of all your #PersonalFinance achievements, hang it on your fridge, &amp; show off your awesome! https://t.co/p0kJqftvlH",mint,242609,7830,4,13
Thu Oct 06 22:30:09 +0000 2016,784158833748750336,Has a separate savings account to fund her adventures. Prefers you talk while she\u2019s in crow. #MintBios https://t.co/oxqnMYSWMo,mint,242609,7830,1,8
Thu Oct 06 16:15:02 +0000 2016,784064433202958336,"You\u2019re smart, your phone is smart. Is your house smart? Check our list of 10 affordable #SmartHome gadgets: https://t.co/KEnrz0CMaa",mint,242609,7830,1,3
Thu Oct 06 13:15:02 +0000 2016,784019132677140480,"2 job offers: 1 could be the job of your dreams, the other could be hell. Our guide to comparing jobs: https://t.co/4MUznjUGkN #CareerGoals",mint,242609,7830,1,5
Wed Oct 05 19:56:16 +0000 2016,783757720872640512,RT @jilleduffy: What to Do When You Go Over Budget in https://t.co/tlmtZoeSOp https://t.co/xEvBuTajKk Options for managing bugets,mint,242609,7830,1,0
Wed Oct 05 19:46:06 +0000 2016,783755159721480192,RT @FARNOOSH: More affordable to buy a #house in the city or suburbia? My latest for @mint https://t.co/J3DZR5OYgz https://t.co/6k7bJevK3b,mint,242609,7830,1,0
Wed Oct 05 16:00:32 +0000 2016,783698394904571904,Investing in a #MutualFund is like buying into a shared pool of diverse assets. #WhatTheFinance https://t.co/rmXsFORQok,mint,242609,7830,1,4
Wed Oct 05 15:15:54 +0000 2016,783687164768849920,RT @NerdWallet: 6 crucial money tips for young entrepreneurs https://t.co/ida06LMBg7 via @dfomichenko #AdvisorVoices,mint,242609,7830,7,0
Tue Oct 04 22:00:02 +0000 2016,783426479593971712,"If you\u2019ve got #StudentLoans, you should definitely read this. 5 changes that can help you pay off your debt: https://t.co/ZfrUnpXfCG @Forbes",mint,242609,7830,3,9
Tue Oct 04 16:15:09 +0000 2016,783339685166755840,Contemplating the idea of purchasing a home? @FARNOOSH dishes 5 best practices: https://t.co/AGTE1rnac9 #AskFarnoosh https://t.co/JryfjOIj8K,mint,242609,7830,5,4
Tue Oct 04 15:12:25 +0000 2016,783323898146271232,RT @k2gdub13: Can't stop looking at @mint  - my last student loan payment is THIS MONTH #studentloandebtfree #elevendays,mint,242609,7830,2,0
Tue Oct 04 00:45:04 +0000 2016,783105621142810625,"Financial #PlayOfTheGame: When you\u2019ve got a budget offense, nothing can stop you from scoring #FinancialFreedom! https://t.co/ywiS5fmLet",mint,242609,7830,0,4
Mon Oct 03 16:45:05 +0000 2016,782984830011052033,"Wait! Put the shirt back, step back &amp; ask these 10 questions before buying: https://t.co/iN2ZhODcA6 @businessinsider https://t.co/PyyqyrFHiu",mint,242609,7830,0,5
Sun Oct 02 22:30:02 +0000 2016,782709251177222144,Break the bad #MoneyManagement habits cycle \u2014 they\u2019re making your finances dizzy! Great tips from @thesimpledollar: https://t.co/tgLrcY1aGo,mint,242609,7830,3,7
Sun Oct 02 16:45:05 +0000 2016,782622442778787840,"#MintstantJoy is finding the perfect pair of fall boots, and room in your budget to buy them. What's yours? https://t.co/RQqqrmD1aM",mint,242609,7830,1,4
Sat Oct 01 16:45:05 +0000 2016,782260053466198016,"Ohhh, looks like Mr. Kensington Snuggleworth is getting that shark costume for Halloween! #Budgeting #SharkCat https://t.co/4BjKeYKtrn",mint,242609,7830,2,7
Fri Sep 30 21:00:06 +0000 2016,781961843308765184,"When 5pm rolls around, and you can\u2019t stop that #FridayFeeling from taking over. Happy #FriYay! https://t.co/1UHJ2T5n62",mint,242609,7830,7,12
Fri Sep 30 16:00:08 +0000 2016,781886356691705856,".@FARNOOSH talks 529s, Roth IRAs &amp; #CollegeSavings: https://t.co/9sKAX0pLp4  #WhatTheFinance https://t.co/D4LfCapzQh",mint,242609,7830,3,4
Thu Sep 29 23:45:05 +0000 2016,781640975357575168,Whether it's the food kind or the financial kind: We. Loaf. Bread. https://t.co/upk842qpvv,mint,242609,7830,0,6
Thu Sep 29 19:45:03 +0000 2016,781580570316857344,3 #BudgetingTips that\u2019ll make you CFO of your household. Read: https://t.co/BC2qpRFqau @POPSUGARSmart https://t.co/1GhcjHjIhs,mint,242609,7830,3,6
Thu Sep 29 16:00:03 +0000 2016,781523945543524352,How often do you talk about #money with your s/o? Study finds it could make you both happier: https://t.co/LKoIttVQJx @washingtonpost,mint,242609,7830,3,3
Wed Sep 28 23:38:31 +0000 2016,781276935947038720,RT @FARNOOSH: True or False: My age &amp; income impact my #creditscore? I'm debunking #credit myths in my latest blog post for @mint https://t\u2026,mint,242609,7830,1,0
Wed Sep 28 23:31:56 +0000 2016,781275277796048896,"RT @Miss_LosAngeles: Loving my new #budgeting program @mint. I thought \U0001f4ad I was doing a great job, but #mint budgets better because it does\u2026",mint,242609,7830,1,0
Wed Sep 28 16:30:06 +0000 2016,781169121417269249,.@FARNOOSH\u2019s 5 financial vows for newlyweds: https://t.co/MCE5vUak6S #LoveAndMoney #PersonalFinance https://t.co/7QaGz92Cr1,mint,242609,7830,1,3
Tue Sep 27 23:00:15 +0000 2016,780904916072005632,.@FARNOOSH debunks 6 common myths about #CreditScore &amp; credit reports:\nhttps://t.co/G1GztqTTGf #SoMoney https://t.co/bedZeDTFi3,mint,242609,7830,1,4
Tue Sep 27 23:00:15 +0000 2016,780904916072005632,.@FARNOOSH debunks 6 common myths about #CreditScore &amp; credit reports:\nhttps://t.co/G1GztqTTGf #SoMoney https://t.co/bedZeDTFi3,mint,242609,7830,1,4
Tue Sep 27 16:45:02 +0000 2016,780810490297454597,#RetailTherapy for your finances?! Yes please! Great list of buys that'll save you \U0001f4b0 in the long run:  https://t.co/mAc3zPtfWm @BuzzFeed,mint,242609,7830,8,11
Mon Sep 26 20:51:53 +0000 2016,780510224075493376,Bust out your best dance moves &amp; join us in congratulating @FARNOOSH on her @PlutusAwards at #FinCon16! \U0001f3c6\U0001f44f https://t.co/lSEiIdzlzH,mint,242609,7830,1,7
Mon Sep 26 16:30:07 +0000 2016,780444347598639104,\u201cSpot me some \U0001f4b0 \u2014 I\u2019m good for it!\u201d You know this friend. Here\u2019s how to handle the \u201cfriend loan\u201d: https://t.co/bopfVPvrVN #AskFarnoosh,mint,242609,7830,1,2
Sun Sep 25 17:15:02 +0000 2016,780093266293161984,"Savings, debt, #retirement, #homebuying, oh my! 10 tips to help you along the yellow brick road of #PersonalFinance: https://t.co/Cp9qrGAoeI",mint,242609,7830,5,10
Sun Sep 25 15:13:01 +0000 2016,780062559923609600,"Another Minty day starts, and so our watch begins.  We'll be online all day to answer your questions, fellow #Minters !",mint,242609,7830,0,3
Sat Sep 24 21:30:03 +0000 2016,779795052792909825,"Know what your #NetWorth is? Link accounts, loans &amp; investments in Mint &amp; we\u2019ll calculate it! #WhatTheFinance https://t.co/Q7D0BkneBU",mint,242609,7830,6,6
Sat Sep 24 17:45:02 +0000 2016,779738425666572288,"On the journey to #FinancialFreedom, compound interest is a 20something\u2019s BFF. https://t.co/KGKKYLSYUo @valuewalk @Mllnnlbudget",mint,242609,7830,4,4
Fri Sep 23 23:00:10 +0000 2016,779455344451784704,Rock\u2014paper\u2014bills and your paper covers all the bills! https://t.co/xsUnLiWT58,mint,242609,7830,1,8
Fri Sep 23 16:45:05 +0000 2016,779360954064580608,"When you budget, it\u2019s not a guilty pleasure. Tell us how you\u2019re using Mint to fund your #MintstantJoy! https://t.co/RebAfWI6s5",mint,242609,7830,1,5
Thu Sep 22 22:30:36 +0000 2016,779085518021636096,A leaky roof can be a financial gut punch w/o an #EmergencyFund. 3 levels of emergency savings: https://t.co/YdzyugHoDo @mcgrathmag @Forbes,mint,242609,7830,3,8
Wed Sep 21 22:15:02 +0000 2016,778719210268610560,"Sometimes, spending more $ is the best way to #SaveMoney. Tips on when to buy for quality: https://t.co/7ViWbdlsf2  @halophoenix",mint,242609,7830,4,5
Wed Sep 21 16:45:05 +0000 2016,778636176987009024,#AskFarnoosh: Which #CollegeSavings plan is right for you? https://t.co/PbctJeL05K @FARNOOSH https://t.co/hJz9XRXRkZ,mint,242609,7830,1,4
Wed Sep 21 05:03:01 +0000 2016,778459495487840257,7 steps to enjoy barista-worthy lattes without spending a latte: https://t.co/UTguBUUGNI #FrugalLiving #SaveMoney https://t.co/BosGasqfsU,mint,242609,7830,2,4
Tue Sep 20 22:45:04 +0000 2016,778364382375841792,"\U0001f631 Save $1.85 per day, until Oct. 31st, &amp; you'll have plenty! 5 more frugal #Halloween tips:\nhttps://t.co/L7GfQ9odV6 https://t.co/m0cNzlTjXy",mint,242609,7830,2,4
Tue Sep 20 21:27:29 +0000 2016,778344854875099137,Money Milestones: @FARNOOSH\u2019s guide to money for newlyweds: https://t.co/aoWLaezAND #AskFarnoosh #LoveAndMoney https://t.co/WbPHYDvlo7,mint,242609,7830,3,3
Mon Sep 19 23:15:04 +0000 2016,778009543733153792,"Loot, booty, doubloons \u2014 Mint keeps all yer treasure in one ship. #TalkLikeAPirateDay https://t.co/oZFeNYckOE",mint,242609,7830,0,1
Mon Sep 19 21:15:43 +0000 2016,777979509765058561,Let\u2019s spread the love by helping fellow #Minter @JnnfrJnSmth reach her #voluntourism goals! https://t.co/58agjBf1k1,mint,242609,7830,0,4
Mon Sep 19 20:30:03 +0000 2016,777968016432570368,When should you have \u201cthe talk\u201d w/ your kids? https://t.co/7NxKumbK7t via @businessinsider,mint,242609,7830,5,3
Mon Sep 19 16:15:09 +0000 2016,777903866301997056,"It\u2019s a new week \u2014 go forth, live your dream &amp; budget for the journey to #FinancialFreedom! #MondayMotivation https://t.co/kpEtaXYCVT",mint,242609,7830,4,12
Sun Sep 18 17:30:02 +0000 2016,777560325042245632,Looking for a way to make extra cash? Rent out your stuff! A guide to renting all of the things. https://t.co/TSrfQNkHxu #SideHustle,mint,242609,7830,3,10
Sat Sep 17 23:00:03 +0000 2016,777280989387108352,#Stocks are a little slice of company ownership. #Bonds are kind of like an IOU. #WhatTheFinance https://t.co/X3ICjrCk1J,mint,242609,7830,7,23
Fri Sep 16 22:45:05 +0000 2016,776914832624791552,https://t.co/0hNzM8iJj9,mint,242609,7830,4,10
Fri Sep 16 16:30:25 +0000 2016,776820544964407296,Shoutout to all our Minters for earning major extra #CreditScore points by paying those card balances e/ month! https://t.co/cocyZywC2P,mint,242609,7830,3,19
Fri Sep 16 15:59:52 +0000 2016,776812856113147904,RT @FARNOOSH: When your friend hasn't paid you back yet... https://t.co/MugRcK623z @Mint,mint,242609,7830,3,0
Thu Sep 15 21:45:11 +0000 2016,776537370308915201,#CollegeSavings tips to save them from crushing #StudentLoanDebt: https://t.co/H7lSFllIKt #AskFarnoosh https://t.co/Gpy2s4L4cA,mint,242609,7830,0,6
Thu Sep 15 19:37:21 +0000 2016,776505201700184064,"RT @LaurenYoung: A6) To avoid $ secrets, share credit reports, set ground rules and use budgeting apps, like @mint https://t.co/VK8gQeowwM\u2026",mint,242609,7830,7,0
Wed Sep 14 23:57:04 +0000 2016,776208175561191424,RT @christinadottxt: just downloaded @mint bc I'm obsessed with budgeting. time to evolve from spreadsheets \U0001f4aa\U0001f3fd,mint,242609,7830,2,0
Wed Sep 14 16:30:12 +0000 2016,776095716691238912,"""Success unshared is failure."" Our friend @FARNOOSH shares the scoop on 6 surprising habits of a billionaire: https://t.co/cr9RCrptlS",mint,242609,7830,4,8
Tue Sep 13 22:15:11 +0000 2016,775820144475901952,"Signing up for Mint not only means taking control of your #FinancialFreedom, it also makes you one smart cookie. https://t.co/PcMjLvFePb",mint,242609,7830,4,10
Tue Sep 13 18:02:02 +0000 2016,775756437641277440,"Loaning money to your BFF can quickly take the ""fun"" out of your funds: https://t.co/nY57aiaSLU #MoneyManners https://t.co/rMGVeGRT1D",mint,242609,7830,1,3
Tue Sep 13 16:15:05 +0000 2016,775729522272415744,"Which #CollegeSavings method is best? A 529, #RothIRA? @FARNOOSH educates: https://t.co/VZw8bLfVQA #AskFarnoosh https://t.co/jdPvVrm7hT",mint,242609,7830,3,8
Mon Sep 12 22:30:07 +0000 2016,775461516736811009,"Entry-level #SalaryNegotiation can be awkward, but it\u2019s important. 5 tips to get paid what you deserve: \nhttps://t.co/DhA6JOMI9I #adulting",mint,242609,7830,2,9
Mon Sep 12 16:30:13 +0000 2016,775370946102239232,#WhatTheFinance: ID Threat Score helps you put your identity on lockdown. Check it out: https://t.co/86FBSF2Rzg https://t.co/YRQFBuZa8p,mint,242609,7830,1,6
Sat Sep 10 16:30:04 +0000 2016,774646132324524034,"Unless you\u2019re a legendary QB #MoneyManagement, you should probably make a #FootballSunday budget. https://t.co/UHFeNu7xUp",mint,242609,7830,2,6
Fri Sep 09 22:15:06 +0000 2016,774370573514264576,Gotta give our Minters credit for that! Check your #CreditScore in the Mint app for FREE! https://t.co/TSWoSidDQP https://t.co/er7pwuyyZb,mint,242609,7830,0,6
Fri Sep 09 16:30:08 +0000 2016,774283759348748290,"How to juggle savings, an #EmergencyFund, debt &amp; bills w/o having to join the circus: https://t.co/5rDKxrKT8Q  #PersonalFinance #MoneyTips",mint,242609,7830,9,16
Thu Sep 08 22:45:02 +0000 2016,774015719616806913,You work hard for your money. Does your money work hard for you? Great #LaborDay financial tips from @WealthWatch: https://t.co/nHTTo4ssPg,mint,242609,7830,6,11
Thu Sep 08 20:00:10 +0000 2016,773974230538948609,#StudentLoanDebt is insane! @FARNOOSH talks #SavingMoney for your child\u2019s college edu: \nhttps://t.co/zvNpSdcuQc https://t.co/g7vKastiBl,mint,242609,7830,2,6
Thu Sep 08 16:15:06 +0000 2016,773917586639597569,All about that #PumpkinSpice life. How to custom budget for @Starbucks &amp; fall essentials: https://t.co/LOqpoquwPe https://t.co/XAGucoDMX0,mint,242609,7830,4,5
Wed Sep 07 22:15:08 +0000 2016,773645807224369152,Help us welcome @FARNOOSH to the Mint blog! Take a min to get to know her: https://t.co/oSzWfDsMsh #PersonalFinance https://t.co/HK8SzboX71,mint,242609,7830,1,11
Wed Sep 07 16:30:04 +0000 2016,773558967469428736,Tell us how you're using Mint to budget for #MintstantGratification purchases \u2014\xa0you could be our next featured post! https://t.co/mwwhdNPXsf,mint,242609,7830,1,6
Tue Sep 06 16:00:12 +0000 2016,773189062869921792,Money is a top cause of relationship stress. @TFDiet has some great tips on having the \u201cmoney talk\u201d w/ your S.O. https://t.co/hYyeyEFZw5,mint,242609,7830,5,14
Mon Sep 05 16:45:05 +0000 2016,772837968755118081,"Work really hard on relaxing, like it\u2019s your job, &amp; have a happy #LaborDay! https://t.co/Sq1gHmqE8R",mint,242609,7830,3,15
Sun Sep 04 22:15:02 +0000 2016,772558617148960768,"Boss #FinancialTips for 20 somethings from a boss #WomanInBusiness, @SallieKrawcheck: https://t.co/bsCAr7AmBv @MONEY",mint,242609,7830,1,9
Sun Sep 04 16:45:02 +0000 2016,772475569233547264,"Prep, patience &amp; perseverance. All things you need for running a marathon \u2026 or #BuyingAHome: https://t.co/y1s7oPb7r7 @MSN_Money",mint,242609,7830,3,4
Sat Sep 03 19:15:05 +0000 2016,772150942699495425,New to #tailgating? Win the #RookieOfTheYear award w/ these #MoneyTips: https://t.co/NQ1PVvBijG  @wisebread https://t.co/O6wQO2xuGn,mint,242609,7830,0,5
Sat Sep 03 16:00:17 +0000 2016,772101919833632768,Made a custom budget category for puppy expenses. Pawsitively loves her Charlie Bean. #DogMom #MintBios https://t.co/wX9YjkiZE8,mint,242609,7830,0,11
Fri Sep 02 22:30:02 +0000 2016,771837615502872579,Don\u2019t get wanderLOST. 5 tools to help book your next hotel room &amp; stay in budget: https://t.co/6zjV3tizkU @wisebread #BudgetTravel,mint,242609,7830,6,9
Fri Sep 02 16:53:51 +0000 2016,771753011416698881,What is the worst part about missing a credit card bill?,mint,242609,7830,2,6
Fri Sep 02 16:15:12 +0000 2016,771743285652041732,"#PayDay, YAS! You can customize your Mint alerts to notify you when a big deposit is made: https://t.co/eniAcVXUmO https://t.co/rzQ9ZD7dWc",mint,242609,7830,2,4
Thu Sep 01 23:07:16 +0000 2016,771484598320504832,"RT @meghterrell: Yes @Mint! For any marriage ""the money talk"" is just as important as ""the kid talk."" https://t.co/EzbeVLCe4v",mint,242609,7830,2,0
Thu Sep 01 22:30:04 +0000 2016,771475236587843584,Think you know #CreditCards? We pull the covers off 6 questions you haven\u2019t asked:\nhttps://t.co/XblKJy1Nvv https://t.co/6RHYBGSFqi,mint,242609,7830,2,4
Thu Sep 01 20:45:11 +0000 2016,771448840411090945,"#SoMoney, you like it, yes? Want more of it, yes? Then meet @FARNOOSH on the Mint blog: https://t.co/bnfkr2sAvP https://t.co/W7Q16suSpK",mint,242609,7830,0,4
Thu Sep 01 20:16:39 +0000 2016,771441659716304896,"RT @Intuit: Be free of credit card debt. Become a balance payer, not a balance carrier. Tips from @mint: https://t.co/rIM71rJeYL https://t.\u2026",mint,242609,7830,2,0
Thu Sep 01 18:00:11 +0000 2016,771407317795348480,"1st comes love, then comes marriage, then shared finances. Tips on exchanging money vows:\nhttps://t.co/GYSnKnHHnT https://t.co/xZHN6QpOqj",mint,242609,7830,6,9
Thu Sep 01 16:15:09 +0000 2016,771380887837552641,"So excited \u2014 #PersonalFinance authority, @FARNOOSH, joins our blog!! #SoMoney, let\u2019s chat: https://t.co/cE2Y7zTRWW https://t.co/6lsJP5UgWR",mint,242609,7830,8,24
Wed Aug 31 22:45:05 +0000 2016,771116628134113280,"And if you have cheddar of the dairy kind, we\u2019ll def help you eat it. #JustSaying #MoneyManagement https://t.co/R9A6KOZoDy",mint,242609,7830,2,6
Wed Aug 31 20:30:03 +0000 2016,771082646768136192,How the Mint Goals feature helped @damesindebt pay down $14K in #CreditCard debt: https://t.co/FitaS5lA16 #LifeGoals https://t.co/jJdEh2MfiL,mint,242609,7830,1,3
Wed Aug 31 16:45:02 +0000 2016,771026019385954304,Let freedom ring \u2014\xa08 steps to claim your #FinancialIndependence:  https://t.co/7JZsULBBYx  @aboutmoney #PersonalFinance,mint,242609,7830,1,5
Tue Aug 30 23:52:10 +0000 2016,770771124397322240,RT @deenadrewis: What to do if yr @mint update reminds u yr life is just $7.30 worth of Chicken McNuggets:  https://t.co/LlhuKCI9e5 c/o tea\u2026,mint,242609,7830,3,0
Tue Aug 30 22:45:02 +0000 2016,770754227639422976,Tight food budget have you grabbing not-so-healthy foods? Get #CheapEats rich in nutrition:\nhttps://t.co/k4d4lkO78a @washingtonpost,mint,242609,7830,5,14
Tue Aug 30 20:00:05 +0000 2016,770712718101708800,Do you cringe thinking about your financial situation? Time for a dose of money #RealTalk: https://t.co/Ajo4o839p0 https://t.co/i4qWi4z9Tc,mint,242609,7830,3,5
Tue Aug 30 16:15:14 +0000 2016,770656129986670593,"#WhatTheFinance is #InterestRate?! It\u2019s the incentive for lending money, because that stuff doesn\u2019t grow on trees. https://t.co/70gHnIdE72",mint,242609,7830,4,9
Mon Aug 29 22:30:10 +0000 2016,770388096714018816,Compound interest is out there hustlin\u2019 &amp; making it rain fast growth interest on those initial deposits or loans. https://t.co/wT3MM5lpBo,mint,242609,7830,17,30
Mon Aug 29 16:30:04 +0000 2016,770297475777179649,34% of Americans carry #CreditCard balances. How Scott used Mint to get out of debt: https://t.co/lmRbEAROPf https://t.co/B7vLD2AIEQ,mint,242609,7830,2,6
Sun Aug 28 23:15:02 +0000 2016,770037002427334656,Great tips on knowing when it\u2019s time to make one of the biggest adult decisions ever\u2014#homeownership. https://t.co/odI4dBYbzB @GOBankingRates,mint,242609,7830,0,4
Sun Aug 28 17:15:02 +0000 2016,769946406136127489,"An easy way to make cents of APR is how many pennies you\u2019d pay for e/ dollar you borrow, per year. #WhatTheFinance https://t.co/JU6WLmCGBj",mint,242609,7830,10,23
Sat Aug 27 16:45:02 +0000 2016,769576468670140420,Being an adult means: Getting to eat dessert before dinner &amp; manage your own money. Tips to build your 1st budget: https://t.co/bZh6rVqcjm,mint,242609,7830,12,20
Fri Aug 26 21:30:04 +0000 2016,769285809828618240,"If you find yourself or others doing this, don\u2019t panic, it\u2019s just that #FridayFeeling taking over. https://t.co/qb3yn6Husw",mint,242609,7830,11,22
Thu Aug 25 16:45:04 +0000 2016,768851698924204032,"7 cos that know, at the heart of employee happiness, is amazing #WorkPerks, &amp; free food: https://t.co/0luOkJHUVa https://t.co/MCk9MoCQ5Q",mint,242609,7830,2,9
Wed Aug 24 22:15:05 +0000 2016,768572361893253121,"50/20/30 rule makes #PersonalFinance silky smooth. Like hair conditioner, but for budgeting. https://t.co/TyRnmt5eEv https://t.co/Jgyy3WWYf9",mint,242609,7830,17,42
Wed Aug 24 16:45:09 +0000 2016,768489333896556548,"No matter what your #FinancialGoals are, toucan reach them if you budget well. https://t.co/V22CqLmBWv",mint,242609,7830,1,9
Tue Aug 23 22:15:03 +0000 2016,768209967258021888,"Wow, that baby stork charges a lot for delivery! #FinancialPlanning tips to help you prep: https://t.co/bE6LSuzZ7b https://t.co/fuRxZT7kj7",mint,242609,7830,7,9
Tue Aug 23 16:45:08 +0000 2016,768126942423883776,Wanna dip your toes in the #investing pond? Get these 8 financial ducks in a row before you do: https://t.co/oM84muy2Oh via @wisebread,mint,242609,7830,2,11
Mon Aug 22 22:30:07 +0000 2016,767851370833596417,Money #RealTalk: 6 situations you need to stop getting into (they're financial traps): https://t.co/qcLmhyZzjo @Kiplinger,mint,242609,7830,4,12
Mon Aug 22 16:30:17 +0000 2016,767760817366241281,"Whatever your #FinancialGoals might be, we\u2019re here to help you pave the path. #MondayMotivation https://t.co/TKncigEmjd",mint,242609,7830,2,14
Sun Aug 21 23:30:10 +0000 2016,767504093447204864,Uses Mint to track her cash flow while traveling the world. Knows how to say \u201cdo you even budget?\u201d in 4 languages. https://t.co/8HVV2OdTDY,mint,242609,7830,3,11
